user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
83b8e266-2211-4a85-88f5-998421bc5b4a,proj62,proj62,planner,2,proj62task2propa,dept6,False,schedule,proj51,dept5,1,False,proj73task1a,request,True
ff94da26-1d93-4393-8fff-29020d83f942,proj42,,planner,1,proj71task2propa,dept3,False,task,proj21,dept1,,False,proj62task1propa,read,True
5f0772bd-f9ff-4ee3-9139-37ef9324bf1b,proj32,proj32,planner,,proj71task2propa,dept6,False,schedule,proj51,dept6,1,False,proj72task1propa,write,True
20b6ba46-971a-4682-86d2-5b984638be0e,proj62,proj62,planner,1,proj62task2a,,False,schedule,proj12,dept4,,False,proj62task2propa,write,True
82eba580-6aa6-4015-82ef-b0f9e7ef4824,proj51,proj51,planner,1,proj73task1a,dept4,True,schedule,proj42,dept5,2,False,proj73task2propa,approve,True
35a923fa-413f-4753-8644-23df57fde8af,proj42,proj42,planner,,proj62task1propa,dept1,False,task,proj52,dept6,2,False,proj72task2propa,setStatus,True
3f96ec12-02c4-48ee-90d7-095aef39e864,proj21,proj21,planner,,proj73task1a,dept4,False,budget,proj52,dept4,2,False,proj62task2propa,setSchedule,True
0bb2796a-94ef-4df4-bba3-c2ea4b5d99c6,proj22,,planner,,proj71task1a,,True,schedule,proj42,dept4,1,False,proj72task1a,request,True
06dfda8d-1b91-4af7-a59b-74a051bdc396,proj31,,planner,,proj62task1propa,dept1,True,budget,proj61,dept5,1,False,proj71task2propa,approve,True
5ed92edc-d3c6-471f-9569-d0f225361317,proj21,,planner,1,proj72task2propa,,True,task,proj62,dept2,,False,proj73task2propa,read,True
fed69b28-aad3-4be5-aee6-2bdf4d62af1c,proj22,proj22,planner,,proj71task2a,,True,budget,proj12,dept3,1,False,proj62task2a,request,True
caaf7fbf-4283-4585-8f35-473bd323c688,proj51,,planner,,proj62task2a,,False,schedule,proj61,dept3,1,False,proj73task2propa,approve,True
cdf22b34-f780-4192-b0d6-9917eacfabed,proj22,proj22,planner,1,proj73task2propa,,False,schedule,proj41,dept4,,False,proj72task2propa,setCost,True
cd397176-d957-453d-85bf-7c5590c0f100,proj41,proj41,planner,,proj72task2a,,True,task,proj12,dept2,1,False,proj62task2propa,setSchedule,True
00755482-5241-4c42-817a-9172d1495ea5,proj21,proj21,planner,1,proj72task1propa,,False,budget,proj51,dept1,2,False,proj72task2propa,request,True
32319c25-6faa-48cf-ba48-8ab0a86c532e,proj51,proj51,planner,,proj72task1a,,False,schedule,proj11,dept3,,False,proj71task1propa,approve,True
2eaf7066-ee45-450f-8af5-725fde796d08,proj22,proj22,planner,2,proj62task1propa,,False,schedule,proj42,dept2,2,False,proj62task2a,setCost,True
ae0703de-ba6c-477d-a6e9-e9d3cce61a64,proj42,,planner,1,proj73task2a,dept2,False,budget,proj31,dept4,2,False,proj73task2a,setCost,True
8f213d3d-3d91-46d7-bc13-77be239f7498,proj51,,planner,,proj71task2propa,,False,budget,proj41,dept4,2,False,proj73task2a,setCost,True
b229d01e-6ab7-458c-adc0-425e3106cc80,proj32,proj32,planner,,proj62task2a,dept3,True,budget,proj41,dept4,2,False,proj62task2a,read,True
e28e49dc-d883-4328-99fa-69494d0057f6,proj31,,planner,,proj72task2propa,dept1,True,budget,proj41,dept5,,False,proj62task2propa,request,True
adcf8b24-dbb3-4d21-a65f-71c411d4f3da,proj22,,planner,,proj73task1a,,True,schedule,proj32,dept4,,False,proj62task2a,read,True
06d4455e-b84c-48b7-8050-b88b89deecee,proj42,proj42,planner,1,proj62task2propa,dept1,False,schedule,proj12,dept6,1,False,proj73task1a,setCost,True
5bd31470-f9c1-4052-b770-80b1466bf703,proj22,,planner,,proj72task1a,dept3,True,schedule,proj41,dept6,2,False,proj71task1propa,setSchedule,True
06e19fd5-ff28-42ae-9719-7353de188844,proj62,proj62,planner,,proj73task2propa,dept3,False,task,proj41,dept5,1,False,proj72task1propa,approve,True
ab7d4dd8-8eb8-4394-856a-cc269386fe88,proj52,,planner,,proj71task1propa,,True,budget,proj31,dept1,1,False,proj62task2propa,read,True
ca1830d9-d6f2-4528-8f71-4b056646f212,proj31,,planner,1,proj62task2propa,dept2,False,budget,proj52,dept3,,False,proj72task2propa,approve,True
f99bfc61-ca20-463a-811d-d1e8f5e6bd9f,proj21,proj21,planner,2,proj73task1a,dept5,True,task,proj52,dept5,1,False,proj73task1a,write,True
bcdd8030-0d52-43ce-84ab-a0a2ac2acaad,proj41,,planner,1,proj73task2a,,False,budget,proj11,dept4,,False,proj72task1a,approve,True
edc0a921-5736-4692-9bea-6a5382bf35d9,proj22,,planner,2,proj72task2propa,dept2,True,schedule,proj62,dept4,1,False,proj73task1a,approve,True
