user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
259dbecc-0284-4e12-958b-3ba7e8e78220,proj32,proj32,accountant,,proj62task1a,dept3,False,budget,proj31,dept3,,False,proj52task1propa,setCost,True
50871aec-5e11-4d01-8c1e-5a7d84b66002,proj42,proj42,accountant,2,proj62task2a,dept4,True,task,proj31,dept4,,False,proj73task2a,request,True
09dca892-139c-47f0-bf7d-e2c9db3f8b27,proj32,,accountant,,proj12task1a,dept3,False,budget,proj31,dept3,,False,proj52task1a,setSchedule,True
5ae9b0ad-c967-4194-a235-0af90b24fba3,proj41,proj41,accountant,2,proj71task2a,dept3,False,task,proj41,dept3,,False,proj22task2a,approve,True
3280cc78-4f24-4a85-9450-eaf0ad240610,proj41,,accountant,,proj62task1propa,dept3,False,schedule,proj41,dept3,,False,proj11task1a,read,True
0f0deb5f-1996-47c4-9760-d2b52ca0833f,proj32,proj32,accountant,2,proj73task1propa,dept4,True,schedule,proj32,dept4,,False,proj51task2propa,setSchedule,True
3e42e3d8-dc08-4b0d-ae7e-b06c61e98336,proj41,proj41,accountant,,proj11task2a,dept3,False,task,proj42,dept4,2,False,proj42task2a,setSchedule,True
6002e1b5-24fc-4e3a-b5b3-4f80ecb9f438,proj32,,accountant,,proj21task1propa,,False,task,proj32,dept4,,False,proj71task2a,read,True
1f1eb940-395d-4bc5-a3a9-65a5032b0f97,proj41,,accountant,,proj71task1propa,dept4,False,budget,proj41,dept4,,False,proj71task2a,read,True
1fe72f9a-00aa-4bea-9ff4-4f9955206bcf,proj32,proj32,accountant,,proj52task2propa,,True,schedule,proj32,dept3,1,False,proj22task1a,read,True
1c6f34c5-0d43-4af6-82a9-9a0baebaa0f0,proj31,,accountant,,proj51task2a,,False,budget,proj31,dept4,,False,proj73task1propa,request,True
92269f14-74c9-4f96-9f79-4db9d086dc97,proj41,proj41,accountant,1,proj51task1propa,,True,budget,proj41,dept4,2,False,proj72task1propa,write,True
0c427d8e-2bc9-4ca1-a42d-ffd9e033d57a,proj32,proj32,accountant,2,proj51task1propa,,False,budget,proj41,dept3,2,False,proj22task1propa,read,True
fbc1e139-4fc5-457c-8a02-0b88872daa63,proj42,proj42,accountant,1,proj72task1a,,True,schedule,proj41,dept4,1,False,proj73task2a,setCost,True
20595de0-6e98-4c74-966a-a92e973f33ac,proj31,,accountant,,proj72task1propa,dept4,False,task,proj42,dept4,2,False,proj11task1propa,read,True
3d94eb40-b4b3-4d4d-b880-5b980a4bacbd,proj32,,accountant,,proj42task2a,dept3,True,budget,proj41,dept3,,False,proj12task1propa,setSchedule,True
ab93aa6d-b6ac-4fa1-a5c2-6f006cc00f19,proj41,,accountant,2,proj51task1a,dept3,False,budget,proj32,dept3,2,False,proj42task2propa,request,True
897ce596-228f-4805-ac16-119fff099c04,proj32,proj32,accountant,,proj12task1a,dept4,True,task,proj32,dept3,,False,proj11task1a,setSchedule,True
b324b016-e61c-4f56-82ff-e90384af1584,proj31,,accountant,,proj72task2a,,True,budget,proj32,dept4,,False,proj12task2a,setCost,True
184c7d62-d267-4266-b34a-f30a2f94f95a,proj32,,accountant,,proj61task1propa,,True,budget,proj32,dept4,,False,proj73task1a,request,True
f2e89794-c76b-408a-bb10-7b238bc95c4f,proj32,,accountant,1,proj22task2a,dept4,False,budget,proj41,dept3,2,False,proj61task1a,request,True
68865a0f-723e-4fe1-ad6a-b81fb605c327,proj41,proj41,accountant,,proj21task2propa,,False,task,proj41,dept4,,False,proj12task1a,read,True
