user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
9cc0e73b-fe7e-4a49-acde-742b8cb20148,proj72,,manager,,proj22task1a,dept1,False,task,proj71,dept2,2,False,proj22task1propa,read,True
5e13ac09-bd15-4f7a-b3c7-de6bbb0b73e5,proj71,proj71,manager,,proj22task1propa,dept2,False,task,proj72,dept2,,False,proj22task1a,write,True
1f81c310-b325-4628-8b6e-adee40ce8e37,proj52,,manager,,proj11task2propa,,True,task,proj73,dept1,,False,proj21task1propa,request,True
ee25aa72-6b6f-4398-a04f-b4ba2bf272ce,proj52,,manager,,proj11task2a,,False,schedule,proj71,dept1,2,False,proj11task1propa,setStatus,True
99fba521-a010-4d8c-b529-3d9c8c676a73,proj72,proj72,manager,1,proj21task2propa,,True,task,proj41,dept1,2,False,proj21task2a,approve,True
ac86b8b7-0739-4913-807c-6e13de632726,proj32,proj32,manager,1,proj21task1a,,True,task,proj31,dept1,2,False,proj21task2a,approve,True
0ef9fd3c-df53-4478-8538-b524f5b5ab50,proj71,proj71,manager,2,proj12task2propa,dept2,True,schedule,proj61,dept2,2,False,proj22task2a,approve,True
336402a9-b021-44d3-b6b4-f859ecd5048d,proj31,,manager,,proj22task1a,dept2,False,task,proj73,dept2,2,False,proj11task2a,read,True
44967404-b5b2-49d2-8f40-0a4ea3906d94,proj31,proj31,manager,2,proj21task2a,,False,schedule,proj73,dept1,2,False,proj22task1propa,write,True
e0bf1cd8-d2c2-42da-93a0-58567ee9c6b1,proj71,,manager,1,proj11task1a,,True,task,proj51,dept2,1,False,proj12task2a,request,True
37641ed0-2a0e-46c3-9d46-45544321a21c,proj74,,manager,1,proj11task2propa,dept2,True,budget,proj32,dept1,1,False,proj12task1propa,setCost,True
7a5f1aff-ebf9-42de-ae2a-a8422bef3d44,proj41,,manager,,proj21task2propa,dept2,False,schedule,proj71,dept1,,False,proj11task2propa,request,True
1c94b593-80ab-4793-8508-bad721bcf8ff,proj31,proj31,manager,1,proj11task2a,dept2,True,task,proj72,dept1,1,False,proj21task2propa,setCost,True
86718a82-2a6b-4672-96bb-c9859d468f3b,proj61,proj61,manager,2,proj21task2a,dept2,True,task,proj71,dept2,1,False,proj21task2propa,setStatus,True
7f9234ee-9b83-4e4e-9835-d8c1ffdb41ac,proj73,proj73,manager,2,proj21task2a,,True,budget,proj62,dept1,1,False,proj12task2propa,write,True
4cc4da76-c010-4bd6-b4f5-2ad093c16b57,proj42,proj42,manager,1,proj11task2propa,dept2,True,task,proj61,dept1,,False,proj12task2propa,setCost,True
554bfbe2-31fb-459f-ac51-120d0002c1c2,proj42,,manager,,proj12task2propa,,True,schedule,proj62,dept2,,False,proj22task1propa,approve,True
b5c355a1-665e-4ff3-b227-166010cade30,proj62,proj62,manager,1,proj12task1propa,,True,task,proj62,dept1,1,False,proj11task1propa,read,True
76cdde4f-7b8b-4ee4-be9a-a53cb869ad8c,proj62,proj62,manager,,proj22task1a,,False,schedule,proj73,dept1,1,False,proj12task2a,read,True
f841f598-420e-4a8f-af33-5e6421e7e5b1,proj73,proj73,manager,,proj22task1propa,dept1,False,schedule,proj42,dept2,,False,proj11task1propa,setSchedule,True
243f171d-ced7-4b33-a274-ffeb04d5c89e,proj41,proj41,manager,,proj12task2propa,dept2,True,task,proj71,dept2,,False,proj22task1propa,approve,True
c499178b-3dc4-40b7-af13-b34084f61c3e,proj41,,manager,1,proj21task1a,,True,schedule,proj52,dept1,,False,proj11task1propa,setSchedule,True
099f495f-7c22-45ae-9076-5223c35241c7,proj42,,manager,,proj21task1a,,True,schedule,proj51,dept2,,False,proj11task1a,setStatus,True
36ac3dfe-6671-4797-90d8-351ef0b0585b,proj31,proj31,manager,1,proj12task1propa,dept1,False,budget,proj61,dept2,2,False,proj11task1propa,setSchedule,True
